src,irsstub,incrange,variable,value,table_description,column_description
18in12ms.xls,13,"$200,000 under $500,000",agi,1971305644,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,14,"$500,000 under $1,000,000",agi,746778305,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,15,"$1,000,000 under $1,500,000",agi,291404083,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,16,"$1,500,000 under $2,000,000",agi,169699790,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,17,"$2,000,000 under $5,000,000",agi,421656233,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,18,"$5,000,000 under $10,000,000",agi,238308305,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,19,"$10,000,000 or more",agi,659005622,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Adjusted gross income less deficit
18in12ms.xls,0,"All returns, total",nret_item,17532592,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,1,No adjusted gross income (includes deficits),nret_item,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,2,"$1 under $5,000",nret_item,92420,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,3,"$5,000 under $10,000",nret_item,120906,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,4,"$10,000 under $15,000",nret_item,207328,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,5,"$15,000 under $20,000",nret_item,209844,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,6,"$20,000 under $25,000",nret_item,303327,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,7,"$25,000 under $30,000",nret_item,273628,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,8,"$30,000 under $40,000",nret_item,649115,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,9,"$40,000 under $50,000",nret_item,784475,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,10,"$50,000 under $75,000",nret_item,2459939,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,11,"$75,000 under $100,000",nret_item,2336453,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,12,"$100,000 under $200,000",nret_item,5632362,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,13,"$200,000 under $500,000",nret_item,3317477,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,14,"$500,000 under $1,000,000",nret_item,727878,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,15,"$1,000,000 under $1,500,000",nret_item,176774,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,16,"$1,500,000 under $2,000,000",nret_item,75460,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,17,"$2,000,000 under $5,000,000",nret_item,114680,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,18,"$5,000,000 under $10,000,000",nret_item,30191,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,19,"$10,000,000 or more",nret_item,20337,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with itemized deductions
18in12ms.xls,0,"All returns, total",item_ded,648881712,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,1,No adjusted gross income (includes deficits),item_ded,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,2,"$1 under $5,000",item_ded,2335168,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,3,"$5,000 under $10,000",item_ded,2552696,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,4,"$10,000 under $15,000",item_ded,4379842,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,5,"$15,000 under $20,000",item_ded,4580181,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,6,"$20,000 under $25,000",item_ded,7429066,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,7,"$25,000 under $30,000",item_ded,6140017,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,8,"$30,000 under $40,000",item_ded,14988963,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,9,"$40,000 under $50,000",item_ded,18461085,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,10,"$50,000 under $75,000",item_ded,57317895,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,11,"$75,000 under $100,000",item_ded,60335940,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,12,"$100,000 under $200,000",item_ded,172150106,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,13,"$200,000 under $500,000",item_ded,129713513,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,14,"$500,000 under $1,000,000",item_ded,44089547,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,15,"$1,000,000 under $1,500,000",item_ded,16496165,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,16,"$1,500,000 under $2,000,000",item_ded,9419974,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,17,"$2,000,000 under $5,000,000",item_ded,23427335,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,18,"$5,000,000 under $10,000,000",item_ded,14127465,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,19,"$10,000,000 or more",item_ded,60936754,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Total itemized deductions
18in12ms.xls,0,"All returns, total",nret_sd,134271137,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,1,No adjusted gross income (includes deficits),nret_sd,0,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,2,"$1 under $5,000",nret_sd,9094673,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,3,"$5,000 under $10,000",nret_sd,9892191,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,4,"$10,000 under $15,000",nret_sd,11246947,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,5,"$15,000 under $20,000",nret_sd,9975823,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,6,"$20,000 under $25,000",nret_sd,9305299,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,7,"$25,000 under $30,000",nret_sd,8708698,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,8,"$30,000 under $40,000",nret_sd,14860464,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,9,"$40,000 under $50,000",nret_sd,11232837,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,10,"$50,000 under $75,000",nret_sd,19000738,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,11,"$75,000 under $100,000",nret_sd,11348956,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,12,"$100,000 under $200,000",nret_sd,15514166,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,13,"$200,000 under $500,000",nret_sd,3588158,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,14,"$500,000 under $1,000,000",nret_sd,380498,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,15,"$1,000,000 under $1,500,000",nret_sd,64898,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,16,"$1,500,000 under $2,000,000",nret_sd,23106,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
18in12ms.xls,17,"$2,000,000 under $5,000,000",nret_sd,27316,"Table 1.2.  All Returns: Adjusted Gross Income, Deductions, and Tax Items, by Size of Adjusted Gross Income and by Marital Status",Number of returns with standard deduction
